39.9452 32.948 32.6295
5.9686 1.8624 8.84
29.6699 49.1817 30.645
32.8745 8.7175 29.567
11.6232 11.9613 33.6585
27.9696 3.7342 16.9887
37.3923 33.7859 16.5085
44.3258 31.6348 26.2693
43.14 43.6643 48.3389
8.1001 11.4811 36.3535
17.2386 15.9058 14.9895
1.8134 16.8025 18.0226
28.2489 6.1058 17.7335
27.7295 23.5841 40.9448
2.9796 39.2396 35.986
18.199 33.9819 2.4455
11.7261 28.2195 32.6981
28.6409 39.8864 29.8365
12.6963 33.0117 34.5307
3.2442 18.5077 39.8864
9.1144 2.813 7.4827
21.7858 16.4399 37.7892
7.9874 28.0137 43.8064
15.651 18.4587 44.0024
33.4821 25.1962 23.8781
27.4992 23.8928 20.012
3.0678 44.5218 26.2742
40.7292 25.3481 45.3058
42.7333 21.9132 45.3842
29.2191 38.6859 22.0553
45.8203 27.9059 42.6059
47.9077 39.7639 23.7997
34.0554 26.2938 45.2372
13.7841 21.5065 43.1792
49.8726 5.6991 30.7283
4.5182 5.8853 10.9029
29.665 46.4965 42.2433
37.0493 48.9465 13.0785
46.2613 20.1884 22.364
3.1217 47.06 23.4077
37.3531 21.9769 8.0217
3.9547 30.2726 28.244
41.0085 43.434 30.9439
23.4371 23.0059 13.4705
9.6583 10.261 42.3511
16.288 29.2289 11.4517
15.945 43.3801 40.7782
22.7952 41.1261 22.1533
10.4815 5.5521 38.2547
46.6631 29.7826 43.3213
49.3385 47.3981 33.7516
27.4796 46.913 30.5323
45.2078 32.7079 2.2005
21.1586 26.0341 6.39
27.3277 4.5427 45.6292
18.1206 36.0497 13.2647
16.2292 40.7243 25.4608
30.2971 33.9623 1.4998
17.9981 7.713 40.4205
35.8047 12.7061 7.076
18.7625 21.8495 37.1669
23.1137 44.0024 8.3647
38.0734 22.2268 17.5375
1.0784 11.4076 49.0004
12.0446 18.9536 31.7377
44.1004 19.9042 43.7917
1.1911 43.1645 26.8377
9.6926 21.4085 40.9056
42.013 13.0197 36.4025
15.4109 47.0453 24.1868
10.7608 8.2422 10.3786
23.5057 15.9548 21.7564
12.3386 28.1656 10.0454
9.9719 42.3217 12.6669
16.435 37.2012 10.0405
6.4194 23.8781 28.4449
40.2735 37.1865 31.7377
19.4436 27.9843 15.7882
8.2275 7.4092 32.0807
43.6202 13.495 38.2302
8.4284 5.4247 26.4555
37.1375 14.4652 40.7978
24.6964 13.5146 26.6319
45.5067 49.3532 5.2091
19.4289 27.0435 13.1912
25.7254 5.2924 8.6979
9.8837 12.025 25.0884
35.0942 27.5727 21.9083
3.2442 13.0638 15.5726
37.4609 41.3515 47.4765
21.0851 5.7334 19.8993
28.8271 49.6619 36.9464
48.2948 30.5029 43.5075
1.9163 21.3987 2.1613
20.4187 20.012 13.9017
33.4527 39.2886 21.7368
26.5927 42.9195 49.5394
40.1755 35.5842 4.8122
34.369 49.8677 19.7474
22.3493 6.8359 41.9346
22.8148 13.8478 8.6195
46.8787 32.8794 21.2958
1.2548 8.448 26.4996
29.8071 44.1102 34.3249
44.3062 10.9862 9.6632
27.5139 1.8869 49.5884
21.4869 25.8234 30.5029
43.2919 49.2503 6.8114
34.5405 28.5919 7.6787
31.2085 6.2969 32.1052
44.1396 36.1232 42.5667
29.0623 40.1167 16.1606
4.4202 23.7311 5.018
28.2489 31.4535 44.1347
27.9794 41.0526 34.418
10.0846 3.4843 39.1661
8.3108 26.97 42.601
46.3348 45.5606 37.848
25.8332 39.5973 20.8744
47.991 12.3778 1.6076
34.0652 5.6011 32.507
43.7574 2.2936 45.6586
7.3308 25.8577 46.8346
23.8585 26.1566 20.1345
22.4375 20.5265 1.539
12.7306 19.0712 11.1577
36.8974 30.1403 43.1155
9.3594 15.4697 11.7653
4.9984 2.8081 25.598
44.7374 24.0104 24.9022
28.0137 41.3809 28.4694
10.6775 28.6115 40.9007
25.6666 3.5578 38.2498
35.5254 24.2554 32.0268
30.8851 13.8429 30.6254
33.3939 40.9791 37.701
36.6671 44.2866 33.8692
24.3044 43.4144 33.3449
2.0878 30.1354 38.3674
11.4811 28.0921 47.5059
49.1425 8.3353 49.3091
43.6741 49.8824 17.2288
10.7804 45.6292 43.6643
46.1045 39.8325 16.337
43.8309 28.6017 27.9157
4.6113 45.4038 48.1968
8.1197 16.386 20.3795
9.183 32.899 35.0893
30.1648 35.1971 29.9884
19.571 48.2654 24.3387
5.1797 10.751 20.2227
1.1176 20.4677 28.1852
47.5892 31.8014 6.6252
1.0735 24.9414 18.1843
45.8987 8.5803 35.4127
30.9047 9.2467 38.2547
8.448 6.3018 35.3392
40.5773 32.507 35.4862
33.8496 34.4523 48.2605
20.502 25.3579 46.9473
42.0865 36.966 20.6245
10.1826 34.1779 28.7536
5.4688 36.4319 9.6093
47.5598 33.4429 8.6832
29.2632 20.9969 27.5237
38.9162 2.9551 4.8318
35.9762 5.6648 47.4275
27.7442 25.7695 6.8898
8.5558 14.6367 42.1992
36.0693 38.9162 7.4925
46.7268 22.4522 41.9003
2.0241 10.0846 45.9036
19.4485 43.7182 4.9347
32.8157 29.3024 39.3621
33.4821 2.421 24.0202
8.2471 21.9377 45.345
14.916 17.6551 46.8052
7.2181 29.0917 41.1212
10.2071 29.2583 16.0283
23.2019 9.4476 45.5018
18.7625 6.6693 19.2133
45.6096 44.3258 36.5103
9.5456 29.2338 40.3225
1.4557 30.0472 28.5037
49.0641 34.2465 14.1222
9.9719 1.7693 48.3291
15.3031 13.4754 27.2738
13.299 49.7697 24.667
13.8086 21.9867 3.7783
48.6182 32.2277 21.6829
38.2792 14.377 21.188
5.1601 33.2763 10.3933
48.9955 16.3615 1.8624
26.2987 39.9599 25.9949
19.669 27.9157 41.0428
32.6932 35.986 49.3777
17.3758 14.0977 47.6627
44.3601 32.1248 38.6075
25.4608 12.4415 28.5919
44.0318 19.8993 48.3144
46.4083 48.53 34.8149
15.1855 39.2788 12.2994
45.8497 37.2453 27.1905
37.2012 30.6597 11.6967
31.9484 8.2912 42.2776
30.7871 48.5104 46.0506
7.5415 45.296 39.7737
9.5701 4.6064 7.0564
28.636 24.3093 2.8473
34.271 31.5858 29.8806
17.4003 17.611 36.3584
21.1194 27.852 14.5583
19.0467 17.3807 38.9701
49.2503 25.9067 33.0607
43.8456 13.0344 49.3238
27.362 40.4352 22.5012
15.8666 45.8595 23.0108
30.7773 8.3941 10.7657
35.1677 5.6501 22.6237
31.7671 44.8354 44.61
29.8512 26.0096 37.5099
27.1513 16.2537 43.63
15.2982 16.8858 10.0062
47.2903 45.7909 41.9444
47.5598 26.2399 40.0873
41.1261 35.8684 12.6473
47.0061 18.9585 34.1387
33.4282 11.3831 25.1227
7.5464 30.3657 23.3293
5.4737 24.8189 42.3315
35.7214 41.5475 26.5535
22.952 43.581 34.7806
42.4687 3.2197 5.0817
11.4468 28.734 21.1635
38.1126 20.1541 30.2579
20.845 22.7021 48.4418
45.9232 21.8887 48.2311
7.8159 12.2847 21.8446
7.3945 14.5877 23.0843
47.9518 44.5708 16.9544
5.9147 24.4612 3.5725
37.5589 40.0971 43.826
3.7685 32.3796 2.6121
14.7445 48.5349 12.7061
17.3562 42.3609 26.1517
4.7093 44.0661 17.317
33.6095 9.8543 20.2472
47.8048 41.0575 1.6517
36.4025 23.6429 31.6838
19.8797 1.7007 29.8561
8.9968 44.3258 48.432
44.5708 23.7262 44.2376
13.9752 18.0324 5.8461
35.5695 12.1279 44.1886
20.7715 49.2552 47.6529
11.5448 27.0337 44.3699
1.5537 9.2026 9.9719
37.8872 45.0363 26.7495
33.4674 13.7302 48.8779
36.6622 43.1841 27.019
25.059 48.3438 16.8074
2.8767 24.9855 46.1339
22.4865 7.5415 34.1877
30.1501 22.2121 13.691
6.4586 13.9948 29.273
10.261 20.2766 26.4212
13.3676 17.7482 28.9496
12.564 43.532 9.7857
14.5975 27.2297 18.1304
8.1687 22.658 3.4941
29.8561 26.1223 11.4027
49.3042 42.1796 41.0967
16.0577 22.0406 31.7622
40.9742 6.8016 27.5923
48.9269 29.126 39.6512
13.9213 12.417 13.5979
35.9909 17.3415 3.4255
2.8669 33.7173 24.2309
21.1684 26.9651 27.4306
24.2946 23.4665 27.999
9.7122 33.3106 10.2806
4.5329 20.5657 24.9904
6.8996 13.7792 4.9641
25.9851 45.2715 16.1263
4.724 12.0593 34.0848
32.8549 43.6545 8.9576
23.0794 44.8942 38.6173
35.251 20.2717 32.8451
13.3431 6.9878 9.7612
6.0862 14.0732 5.8069
47.5108 36.182 11.6673
47.1237 8.7812 20.8009
8.3206 28.44 8.8204
20.7421 14.6808 15.7245
12.1671 39.2494 31.5319
49.3385 2.2005 12.3582
13.25 3.5088 37.9509
33.144 16.7241 22.0945
25.8969 23.5988 39.9452
22.805 31.7965 44.4728
18.5224 4.3565 21.2958
3.0286 1.4459 15.5677
10.2757 34.2024 28.2636
32.7765 15.8617 2.0682
6.1352 29.3416 23.8095
7.7179 47.1139 11.2165
47.4961 21.5653 47.4275
11.1871 48.9857 6.7771
12.6914 48.5888 10.8441
25.5686 34.9913 5.4884
3.9743 49.7109 22.6384
32.311 22.5159 26.7201
48.9367 48.7211 21.8691
43.8211 3.2491 12.5836
38.2596 22.4375 14.5093
41.9591 13.005 17.7531
31.8357 14.867 41.0036
27.2297 26.8377 46.7562
42.4148 3.0727 34.9374
46.0359 41.4838 26.5094
37.1914 26.0243 9.5946
39.8717 43.7476 22.6874
6.831 31.2134 7.2034
38.9407 15.2051 2.0486
25.4559 39.8227 23.4616
10.9225 40.1265 7.3259
36.8337 4.1801 29.1554
32.5707 41.7435 6.0078
20.0708 16.8711 46.3936
39.5973 44.8158 18.3509
10.7608 3.3471 1.3969
40.9301 14.72 5.5178
31.9288 25.5147 3.5039
23.0255 18.0863 33.6046
11.5252 42.2286 11.094
37.5344 42.6549 32.4139
10.8196 10.2022 40.1902
19.5514 25.7009 20.2472
47.0159 23.6527 21.0067
3.7293 47.0845 17.9834
30.3265 19.1055 42.5373
2.47 3.2442 14.6122
30.1452 17.6355 44.9138
49.1131 13.4411 34.5552
32.4776 49.4855 47.6382
32.8794 21.6927 41.3956
5.5521 39.4111 25.2011
23.1382 13.3088 4.5672
5.361 13.8086 14.4554
6.9682 27.5335 29.9541
33.2812 13.5097 30.9831
47.0796 41.5377 5.9245
33.8398 29.0084 31.0272
32.3698 49.7305 24.8287
10.1973 11.7408 19.3946
8.938 49.2062 47.9224
42.6549 42.2678 38.9015
16.0675 13.9507 36.6475
39.073 41.9493 40.151
2.5582 47.6235 30.8753
28.1362 48.4026 35.0403
14.5926 2.4602 31.4878
37.0934 29.8855 24.8385
37.4119 46.521 46.7709
36.9513 30.7185 3.0825
18.2725 47.1629 34.0015
38.9162 38.0685 29.9296
9.5652 3.2932 8.9772
39.122 39.8619 45.4577
3.3177 5.1405 24.422
49.7403 39.6708 12.3288
20.1247 45.3499 25.3432
34.3004 35.447 47.6578
25.7205 14.2643 46.2123
45.4136 27.9843 18.9683
2.4259 28.2587 36.2065
30.8214 8.644 3.3569
13.5783 36.5299 13.3137
6.4929 7.6101 14.9699
5.0082 43.4095 11.339
38.5046 19.1692 4.6064
28.1215 9.3986 15.3766
10.8637 34.2171 46.227
49.0396 14.4358 13.1765
42.7186 26.2056 7.4778
7.1789 36.0546 17.2925
15.3717 20.0806 45.0167
28.4988 48.8191 9.1781
16.7094 28.1705 43.679
28.6311 29.6209 15.1512
21.8152 5.8118 18.738
44.5953 28.9594 39.171
27.1317 38.093 45.0706
42.9391 31.6789 14.6661
29.5278 34.5895 42.9489
7.6689 21.0998 8.8792
36.1624 24.226 11.0793
36.3731 48.3046 46.0653
16.0283 33.8986 3.7097
2.3573 40.7341 7.0515
35.5205 19.1594 22.0014
44.4728 32.4825 38.8966
34.7365 31.4486 28.5233
7.8747 42.6402 24.9855
13.2108 39.2543 3.401
32.3649 11.9319 49.9657
5.5668 42.1404 25.5784
9.3594 3.1952 30.694
8.9429 45.2568 14.9503
35.3294 45.9379 16.5085
21.776 33.7859 14.0242
35.5107 33.8006 39.1024
38.1175 26.0439 12.2112
28.5282 27.8226 11.0107
23.3636 23.344 8.791
39.4209 21.776 49.6766
3.6607 36.3829 7.1103
30.9488 7.7081 13.6322
14.4211 10.1532 26.7152
32.7422 46.3838 28.1558
25.5686 35.4764 19.9434
32.1493 1.5684 49.167
36.6279 27.7393 48.7162
39.4307 30.3412 7.664
16.2292 21.2419 14.7935
8.007 34.1632 43.826
36.0938 10.8245 42.0963
27.95 31.4388 24.4416
32.0758 3.3814 33.781
46.6876 17.4591 44.3307
23.295 42.993 49.706
42.797 20.9185 37.1963
28.9104 21.4428 46.2074
46.9179 43.5908 44.316
3.94 1.0441 39.0387
36.7259 44.5904 47.0551
7.2328 34.8639 5.1601
33.0117 2.9404 9.4819
46.9767 7.1103 7.0123
36.0791 2.7346 1.2499
27.8569 4.1752 39.857
25.3432 6.8114 20.8499
8.5607 2.9012 15.3031
44.1151 35.3392 38.8133
6.5174 24.7748 15.7049
25.157 39.0485 40.0824
15.9646 26.9308 34.5503
29.6748 45.0118 26.5829
4.675 23.2166 11.9074
32.0415 43.0518 20.3893
25.8528 27.7442 5.2189
22.8393 29.6748 29.5082
35.6038 1.1519 40.5185
46.1535 20.5804 22.8393
4.6946 7.9286 27.9402
42.0473 3.4255 25.843
26.0831 32.8353 28.3812
49.4169 19.2035 36.2114
3.0482 12.368 46.0653
24.0153 39.0828 30.8655
47.0747 3.6362 34.4866
44.0171 7.7914 48.5006
11.584 47.4569 13.5048
25.2501 40.249 12.9413
27.9647 40.9497 38.3723
43.4095 4.5672 23.246
32.7079 7.6983 11.2802
7.8061 16.1851 45.8693
2.9159 26.1076 19.3946
10.1483 27.9598 16.4546
26.6858 22.0945 26.3183
49.0053 8.252 3.7048
48.6966 1.1666 45.7272
44.3699 42.6402 12.7061
18.8801 17.5375 17.905
25.2795 25.5882 11.5154
19.5367 7.027 47.6578
13.348 7.7081 12.1034
6.8065 32.556 39.4748
7.2426 22.9079 32.6001
15.7 13.9262 8.595
24.0447 4.9837 33.8986
18.8654 12.5591 10.3688
11.9172 25.2256 42.4197
47.9371 37.4658 19.4583
9.5358 49.6913 4.0135
32.213 36.2898 26.0292
49.9853 3.891 32.2228
3.7881 14.7543 24.912
29.5474 35.5254 21.1684
10.5942 40.8615 49.951
34.5356 20.5755 22.7707
46.0016 40.5969 22.3444
49.8775 24.2603 11.9564
5.2973 24.5592 42.5079
42.8754 35.7949 43.4144
40.543 14.2986 22.7854
30.3363 16.239 39.661
10.1581 19.6788 10.3296
44.6198 3.2393 14.1908
36.8239 5.1013 17.0034
12.0691 34.5356 19.0222
43.3458 8.5656 38.9799
29.0868 39.4062 34.6679
22.5747 3.3961 3.7538
16.0332 13.5636 20.4383
25.5686 23.4812 40.347
49.5198 35.8341 30.4833
14.0879 35.1824 27.0239
23.5694 38.4213 25.3628
32.7226 15.3962 22.3591
41.3025 12.1524 38.8672
31.7965 12.0642 21.7221
43.6251 34.1191 7.5219
25.9263 10.065 21.6241
9.6828 38.1175 29.4837
36.0007 32.7863 28.3616
32.3502 10.8 16.3762
22.4424 3.0972 42.2286
20.7862 46.6582 17.2827
39.8668 7.1985 27.1758
44.4728 30.6107 34.8982
17.9491 21.2811 40.0383
7.3063 47.9959 25.5294
31.6299 12.8825 31.8112
21.3644 20.0365 1.5684
5.704 12.3239 5.9637
8.0854 2.8718 34.5552
12.2798 26.2693 10.3492
31.4094 13.2157 29.4984
36.7455 37.897 43.0126
37.3041 5.9686 30.6646
45.9869 43.9289 26.2252
32.5854 11.9172 38.6369
37.6275 26.6123 38.3037
24.7601 20.9283 16.3811
1.7938 3.891 4.0184
22.8736 4.4398 12.6767
9.3006 9.5358 5.9833
27.1268 7.5023 1.5978
13.6077 47.3589 22.7609
14.6416 32.0415 5.165
9.9621 17.4346 18.9585
21.237 47.8293 12.9952
11.4909 11.437 30.4833
31.2281 47.2119 39.5973
40.1559 8.4382 38.9211
41.5475 15.9842 17.5081
26.8279 16.3125 19.9238
27.901 28.8957 13.2843
6.8359 14.6661 44.4973
29.126 30.6989 36.5054
32.9627 15.749 33.8104
37.5246 30.5911 36.3878
3.3716 3.401 42.4589
38.3527 9.3839 4.7387
15.4501 2.7591 47.8391
19.3701 20.8009 11.8388
40.1853 34.2171 6.978
25.941 24.1427 38.7545
16.4252 49.167 9.4623
14.9944 30.792 42.3168
47.5647 12.4562 27.8471
43.6447 21.9475 48.5888
43.5663 31.2477 4.43
14.8964 21.825 29.9639
9.0115 19.277 10.4864
4.0968 44.6051 44.1837
10.163 21.433 30.0472
27.6756 39.9109 7.0564
34.8296 14.1761 10.9568
33.0264 43.2282 9.6877
1.9996 33.095 30.8557
8.5607 23.0157 49.1033
3.4255 29.665 8.1981
33.7614 1.1323 17.317
15.2198 27.3571 38.8035
38.3135 4.8808 44.3405
4.1262 45.786 26.627
5.5129 8.5558 38.436
42.0669 28.3273 32.7177
30.8116 19.0173 21.1194
29.4935 19.228 25.9802
9.7416 7.4876 32.066
25.4314 33.4086 44.5561
18.4244 49.4169 11.0548
49.8138 10.0307 16.582
5.018 49.4659 25.7499
33.2714 34.2269 39.1563
41.2976 30.6989 48.6672
6.0372 34.3298 7.9923
32.3012 38.8721 6.0078
18.2186 36.4809 24.6425
44.2425 40.4352 42.4001
44.5757 3.7391 15.602
40.7292 29.5033 10.5403
8.6293 31.5319 28.8859
9.4917 19.3995 17.3954
43.1645 6.7232 21.8593
31.3702 4.6309 7.1936
25.1913 3.4402 33.4919
46.0751 42.0326 22.5992
48.0449 34.9178 16.0234
6.3802 4.7632 7.8649
14.6171 14.3623 5.3904
24.6376 48.9122 38.7447
35.3637 25.4461 25.4608
38.9701 46.9326 13.8282
6.3851 49.6668 40.3911
25.5 37.0542 41.7337
13.7792 47.8979 5.5472
29.224 23.7997 43.6349
4.7044 42.6304 19.7082
49.4463 43.483 17.3415
47.5549 17.7433 39.5777
27.362 45.6635 40.6704
28.1411 8.8204 29.91
28.9349 6.7477 31.5662
24.1525 49.8873 18.0324
27.8912 25.8822 12.7992
47.2021 14.1075 10.1042
28.8173 8.9919 15.6951
11.829 44.169 7.3896
4.8318 17.0965 19.2623
24.863 30.3902 7.2916
11.0597 41.5671 2.8571
29.1799 26.9406 31.0468
24.0251 15.504 5.998
2.5631 38.877 42.5422
28.5772 38.436 27.0778
28.0284 49.216 31.0958
35.79 36.6524 8.5999
5.3708 13.2549 43.3948
19.0369 25.0149 20.698
7.9237 4.2977 23.4273
33.5801 47.354 44.4532
5.0866 11.2557 40.7586
39.9305 32.801 46.7758
27.7148 44.3895 10.5501
43.8407 10.6187 7.4729
49.7207 38.2204 23.1529
24.8434 25.3726 28.5135
16.7241 15.3668 34.8786
8.6391 5.6501 49.265
30.4833 29.7434 44.3846
49.1327 21.6927 49.3483
26.4506 9.8004 17.905
21.8348 17.5179 39.1171
45.5263 16.8809 35.3441
11.6036 9.5064 15.3325
14.8523 38.485 22.0798
31.2379 43.4634 38.8525
47.8685 34.6973 8.2716
22.4669 7.2328 27.3865
6.0176 30.8116 13.6763
35.4715 9.771 4.3026
47.9322 7.6248 45.1931
5.2728 18.9781 1.4655
15.4403 35.9027 36.7455
4.6603 34.6679 3.6166
10.4864 41.4593 28.7683
27.2934 40.6361 16.8809
43.0126 21.8887 27.1415
39.9697 37.7941 21.6682
34.7855 44.5512 9.3937
24.9267 17.6943 6.8114
15.847 39.2886 46.423
9.2663 35.3882 6.6056
2.5386 25.0443 24.373
42.6843 28.2342 49.8236
38.5977 30.9782 37.6912
2.6072 48.432 49.7501
11.5105 17.8462 44.3013
10.0993 13.0785 33.3841
26.8818 24.275 30.9782
13.2304 23.6674 31.6005
43.9534 10.0356 25.4951
26.0439 31.4388 35.4862
23.7311 26.9259 41.4544
26.3722 47.9469 13.9017
20.1002 49.2846 12.6326
8.5362 25.7058 17.4297
41.7925 9.4378 26.7838
21.923 12.6865 10.5599
37.6422 39.5973 44.2964
1.5047 5.1993 13.1226
32.2179 20.2766 26.3085
15.3178 6.9584 49.412
13.5391 40.5087 14.4358
24.2358 39.1318 43.042
36.476 21.923 11.3488
24.3583 33.6977 6.8506
40.1559 27.0827 32.262
33.6928 23.1578 29.8218
29.0378 47.5206 31.1987
37.6569 1.0245 22.8638
47.9665 18.5714 32.0807
11.829 14.9895 38.2792
32.6099 20.6049 46.0751
12.4611 46.6533 41.1604
49.9608 38.8819 6.5566
44.1347 17.5326 1.6125
45.5067 33.1146 46.2956
23.9026 26.5633 47.746
28.4351 43.3899 30.1844
48.5349 19.8405 28.1215
35.741 39.8913 18.4048
9.9964 26.4555 3.8861
23.6576 29.126 49.1621
11.9858 9.7416 23.1137
31.6005 28.636 1.294
31.037 48.6476 21.041
46.6043 41.0722 12.8482
16.7437 18.2235 27.4306
13.2304 29.8659 35.9223
45.1049 6.4243 19.7229
18.5861 10.3786 26.186
24.3828 36.966 16.2978
15.3325 2.9012 40.788
41.8415 32.2522 6.6742
15.5922 42.9048 47.2511
36.7308 3.7342 4.773
7.909 7.4386 46.4867
44.2376 17.0328 29.5572
37.5197 6.4292 31.8798
18.1451 48.089 21.8495
2.3916 39.7835 31.6348
8.8596 4.7191 22.7217
21.4624 26.6564 28.4743
40.6704 6.7428 2.5141
7.5905 15.4501 38.6124
1.5243 11.045 45.3352
13.054 42.2482 11.829
29.224 20.1835 32.8108
41.3711 2.1515 8.7175
30.9831 38.6663 21.4575
13.2108 42.1012 13.9801
14.8572 6.782 38.6859
7.8796 22.8589 39.1122
1.9555 45.639 10.1728
49.9167 21.3056 44.8893
20.4187 4.7436 45.9526
41.5083 5.7775 30.8606
22.4669 41.033 18.2039
25.6764 23.1627 14.8866
21.041 49.2503 46.1045
21.8152 21.8201 41.2584
15.9548 35.7165 32.2718
9.2075 19.6935 42.6451
5.4835 9.3692 8.8988
27.46 30.8018 39.1122
2.0094 48.4761 4.9004
5.7236 12.4366 26.5437
12.4121 38.0734 36.0889
28.0529 36.8729 39.7198
48.9269 29.1799 11.1675
20.698 8.5019 34.124
16.5134 23.7948 5.9098
12.5934 20.1982 3.4647
14.8768 5.6991 9.6436
6.341 23.7115 28.0578
22.3983 29.371 20.7764
16.2586 24.6768 9.7269
9.4182 15.5481 48.6329
44.4434 24.7797 42.0032
13.2647 43.4879 48.4467
42.4001 22.1974 45.1294
46.7513 33.1783 2.1417
13.9262 32.2914 30.6352
19.0712 30.8753 4.528
29.4298 18.7184 9.6289
11.8976 43.9142 6.0617
27.9745 2.6072 37.4854
20.6784 21.8789 20.2325
5.2042 46.5308 21.4771
49.8677 42.1012 24.5984
38.2302 12.2553 14.6857
48.6133 44.1837 37.3776
24.9218 36.5054 48.1037
24.3828 46.1584 31.8847
13.4019 28.9202 47.0012
9.7073 46.2956 22.2856
27.901 20.8597 4.4447
17.1308 28.3224 49.0347
9.0017 45.4332 28.734
38.7986 27.901 13.5783
27.5482 39.6757 45.6096
32.2669 28.7683 14.5877
23.7605 39.6365 21.678
8.6587 46.1976 25.2109
46.3201 12.809 18.5959
9.3937 49.2258 24.1672
47.893 20.9528 42.1404
48.6133 6.0323 29.6797
37.5736 4.0723 10.1385
42.5912 5.9 30.8655
44.2719 45.982 11.4027
43.9485 37.2404 23.6233
15.7686 9.8004 48.7652
45.6537 29.1799 32.409
28.0676 34.2563 38.2498
20.7421 35.2657 27.1807
37.2355 39.122 44.0465
3.891 28.5625 37.1963
48.0596 23.6968 10.751
2.4896 6.3116 17.9687
8.35 9.4035 45.0167
43.9926 11.584 43.7476
36.9709 2.0878 17.4983
5.6452 40.7488 9.8347
36.1918 22.3934 24.2603
15.0042 40.6557 19.7719
24.1378 4.8465 22.5306
35.0795 15.0875 40.3078
39.0289 44.0318 9.2957
22.4032 8.5803 46.0457
32.8451 13.6861 26.5143
38.7153 49.4757 31.5956
41.3564 27.5139 25.5147
49.4904 16.9152 26.1076
48.7897 36.5397 12.27
46.1731 2.764 46.6141
38.4752 6.3361 41.9444
31.1938 5.6648 10.947
45.2078 25.8626 22.0259
43.5712 13.887 39.8766
27.3032 25.5294 23.0647
29.8463 15.9254 30.3265
17.5914 49.3287 1.0245
2.9551 31.2771 19.473
40.7831 8.5411 36.5152
19.6837 22.9863 6.7281
34.0652 47.4667 11.4713
14.5436 18.1304 25.0884
19.4632 30.6989 10.3247
6.2724 49.0984 16.6555
19.2231 27.9696 33.6536
7.0466 10.7706 37.1277
